Harrington, Jerome;1903;NULL;Theatrical,Non-Res.;Dallas
Harris, Averell;1916;1966;Theatrical;Actor/Director/Teacher
Harris, Charles;NULL;1892;NULL;
Harris, Charles;1943;1955;Theatrical;
Harris, Charles A., Jr.;1961;NULL;Non-Theatrical;
Harris, Charles K.;1908;1930;Theatrical;Composer: "After the Ball"
Harris, Griffith Edwards;1954;NULL;Non-Theatrical;
Harris, Henry B.;1907;1912;Non-Theatrical;
Harris, Herb;2003;NULL;Non-Res Theatrical;Drummer
Harris, James A., Jr.;1921;NULL;Non-Res.;
Harris, Jed;1951;NULL;Theatrical;"Producer: The Front Page, Our Town/Seducer"
Harris, Joseph P.;1949;NULL;Theatrical;
Harris, Lewis H.;1948;NULL;Theatrical;
Harris, Mitchell;1913;1955;Theatrical;
Harris, Samuel H.;1910;1941;Theatrical;
Harris, Victor;1893;1943;Theatrical,Life;
Harris, William;1906;1916;Theatrical;
Harris, William T.;1959;1963;NULL;
Harris, William, Jr.;1913;1946;Theatrical,Life;Son of William Harris who d.1916
Harrison, Alfred C., Jr.;1917;NULL;Non-Res.;
Harrison, Dennis;1951;NULL;Theatrical;
Harrison, Stanley;1936;1950;Theatrical;
Harron, Robert;NULL;1920;Theatrical;Actor/Silent movie star
Hart, Bernard;1943;1964;Theatrical;Actor, Brother of "Larry"
Hart, Charles;1921;NULL;Theatrical;
Hart, Edward;1917;NULL;Non-Res.;
Hart, James;NULL;1960;NULL;
Hart, Joseph;1906;1921;Theatrical;
Hart, Lorenz "Larry";NULL;1943;Theatrical;Lyricist of Rodgers & Hart
Hart, Moss;1944;1961;Theatrical;Playwright/Director/Genius
Hart, Paula;1997;NULL;Theatrical;Actress. r.n. Paula Bartkowicz
Hart, Teddy;1939;NULL;Theatrical;Actor/Comedian/Lorenz Hart's brother
Hart, Walter;1963;NULL;Theatrical;
Hart, William Lee;1926;NULL;Army/Navy;Lt. Colonel
Hart, William S.;1906;1946;Theatrical;Actor/Movie star
Harta, Vincent;NULL;NULL;Theatrical;Actor/Golf Pro.
Harting, Frank;1950;NULL;Theatrical;
Hartman, Elek;1954;NULL;Theatrical;Actor
Hartman, Ernest;1962;NULL;Theatrical;
Hartman, Ferris;1923;1931;NULL;Theatrical
Hartman, Louis H.;1927;1964;Non-Theatrical;
Hartman, Paul;1951;NULL;Theatrical;Dancer/Actor: Man on a Tightrope
Hartwell, F.G.;1909;NULL;Non-Res.;Chicago
Hartwig, Nathaniel;1892;NULL;Theatrical;Actor
Harvey, James Clarence;1906;1917;Theatrical;Actor: La La Lucille/Tillie's Nightmare
Harvey, James Downey;1899;NULL;Non-Res.;San Francisco
Harvey, John L.;1920;NULL;Non-Theatrical;
Harvey, Ken;1932;NULL;Theatrical;Actor/Announcer/Pres. of AFTRA
Harvey, Stephen J.;1905;1915;Army/Navy;Pay Clerk, U.S.N.
Harwood, Harry;1905;1926;Theatrical;
Hasel, Joseph William;1960;NULL;Theatrical;
Haskell, Sylla;2014;NULL;Theatrical;
Hass, John D.;1914;1927;Non-Theatrical/Life;
Hasselman, Francis George;1911;NULL;Theatrical;
Hastings, Cuyler;NULL;1914;NULL;
Hastings, Ernest;1899;1907;Theatrical;
Hastings, Thomas;1898;NULL;Theatrical;
Hatch, Francis C.;1904;1926;Non-Theatrical;
Hatch, Frank B.;1903;1938;Theatrical;
Hatch, Harry P.;1883;NULL;NULL;Resigned 1883
Hatch, William Riley;1907;1925;Theatrical;
